date,count,value,site,site_code,month,par,region
2022-01-01,96,2.70125,ANH,D12A,1,Fluorescence,Confluence
2022-01-02,96,2.7626041666666667,ANH,D12A,1,Fluorescence,Confluence
2022-01-03,96,2.7228125,ANH,D12A,1,Fluorescence,Confluence
2022-01-04,96,2.688229166666667,ANH,D12A,1,Fluorescence,Confluence
2022-01-05,96,2.7217708333333333,ANH,D12A,1,Fluorescence,Confluence
2022-01-06,96,2.679479166666667,ANH,D12A,1,Fluorescence,Confluence
2022-01-07,96,2.6246875,ANH,D12A,1,Fluorescence,Confluence
2022-01-08,96,2.5795833333333333,ANH,D12A,1,Fluorescence,Confluence
2022-01-09,95,2.5706315789473684,ANH,D12A,1,Fluorescence,Confluence
2022-01-10,96,2.59375,ANH,D12A,1,Fluorescence,Confluence
2022-01-11,96,2.5532291666666667,ANH,D12A,1,Fluorescence,Confluence
2022-01-12,96,2.4479166666666665,ANH,D12A,1,Fluorescence,Confluence
2022-01-13,96,2.3690625,ANH,D12A,1,Fluorescence,Confluence
2022-01-14,96,2.2866666666666666,ANH,D12A,1,Fluorescence,Confluence
2022-01-15,96,2.229375,ANH,D12A,1,Fluorescence,Confluence
2022-01-16,96,2.165208333333333,ANH,D12A,1,Fluorescence,Confluence
2022-01-17,96,2.1757291666666667,ANH,D12A,1,Fluorescence,Confluence
2022-01-18,96,2.1714583333333333,ANH,D12A,1,Fluorescence,Confluence
2022-01-19,96,2.2590625,ANH,D12A,1,Fluorescence,Confluence
2022-01-20,96,2.215520833333333,ANH,D12A,1,Fluorescence,Confluence
2022-01-21,96,2.2703125,ANH,D12A,1,Fluorescence,Confluence
2022-01-22,96,2.4366666666666665,ANH,D12A,1,Fluorescence,Confluence
2022-01-23,96,2.3371875,ANH,D12A,1,Fluorescence,Confluence
2022-01-24,95,2.3114736842105263,ANH,D12A,1,Fluorescence,Confluence
2022-01-25,96,2.2880208333333334,ANH,D12A,1,Fluorescence,Confluence
2022-01-26,96,2.3298958333333335,ANH,D12A,1,Fluorescence,Confluence
2022-01-27,96,2.2491666666666665,ANH,D12A,1,Fluorescence,Confluence
2022-01-28,96,2.1894791666666666,ANH,D12A,1,Fluorescence,Confluence
2022-01-29,96,2.1115625,ANH,D12A,1,Fluorescence,Confluence
2022-01-30,96,2.0990625,ANH,D12A,1,Fluorescence,Confluence
2022-01-31,96,2.1341666666666668,ANH,D12A,1,Fluorescence,Confluence
2022-02-01,96,2.34,ANH,D12A,2,Fluorescence,Confluence
2022-02-02,96,2.6122916666666667,ANH,D12A,2,Fluorescence,Confluence
2022-02-03,96,2.5373958333333335,ANH,D12A,2,Fluorescence,Confluence
2022-02-04,96,2.4884375,ANH,D12A,2,Fluorescence,Confluence
2022-02-05,96,2.5951041666666668,ANH,D12A,2,Fluorescence,Confluence
2022-02-06,96,2.706770833333333,ANH,D12A,2,Fluorescence,Confluence
2022-02-07,96,2.7896875,ANH,D12A,2,Fluorescence,Confluence
2022-02-08,96,2.8880208333333335,ANH,D12A,2,Fluorescence,Confluence
2022-02-09,96,3.036979166666667,ANH,D12A,2,Fluorescence,Confluence
2022-02-10,96,3.065729166666667,ANH,D12A,2,Fluorescence,Confluence
2022-02-11,96,3.1967708333333333,ANH,D12A,2,Fluorescence,Confluence
2022-02-12,96,3.5065625,ANH,D12A,2,Fluorescence,Confluence
2022-02-13,96,3.7460416666666667,ANH,D12A,2,Fluorescence,Confluence
2022-02-14,96,3.9727083333333333,ANH,D12A,2,Fluorescence,Confluence
2022-02-15,96,4.296666666666667,ANH,D12A,2,Fluorescence,Confluence
2022-02-16,96,4.714895833333333,ANH,D12A,2,Fluorescence,Confluence
2022-02-17,96,4.783541666666666,ANH,D12A,2,Fluorescence,Confluence
2022-02-18,96,4.801145833333333,ANH,D12A,2,Fluorescence,Confluence
2022-02-19,96,4.888333333333334,ANH,D12A,2,Fluorescence,Confluence
2022-02-20,96,4.821458333333333,ANH,D12A,2,Fluorescence,Confluence
2022-02-21,96,4.5694791666666665,ANH,D12A,2,Fluorescence,Confluence
2022-02-22,95,4.351368421052632,ANH,D12A,2,Fluorescence,Confluence
2022-02-23,96,4.12375,ANH,D12A,2,Fluorescence,Confluence
2022-02-24,96,3.645208333333333,ANH,D12A,2,Fluorescence,Confluence
2022-02-25,96,3.4336458333333333,ANH,D12A,2,Fluorescence,Confluence
2022-02-26,96,3.4746875,ANH,D12A,2,Fluorescence,Confluence
2022-02-27,96,3.5096875,ANH,D12A,2,Fluorescence,Confluence
2022-02-28,95,3.7588421052631578,ANH,D12A,2,Fluorescence,Confluence
2022-03-01,96,4.011770833333333,ANH,D12A,3,Fluorescence,Confluence
2022-03-02,96,4.644375,ANH,D12A,3,Fluorescence,Confluence
2022-03-03,96,5.544583333333334,ANH,D12A,3,Fluorescence,Confluence
2022-03-04,90,5.825888888888889,ANH,D12A,3,Fluorescence,Confluence
2022-03-05,96,6.08875,ANH,D12A,3,Fluorescence,Confluence
2022-03-06,96,6.179895833333333,ANH,D12A,3,Fluorescence,Confluence
2022-03-07,96,6.313854166666666,ANH,D12A,3,Fluorescence,Confluence
2022-03-08,96,6.123333333333333,ANH,D12A,3,Fluorescence,Confluence
2022-03-09,96,6.4209375,ANH,D12A,3,Fluorescence,Confluence
2022-03-10,95,6.350105263157895,ANH,D12A,3,Fluorescence,Confluence
2022-03-11,96,5.993854166666667,ANH,D12A,3,Fluorescence,Confluence
2022-03-12,96,6.310833333333333,ANH,D12A,3,Fluorescence,Confluence
2022-03-13,96,6.4939583333333335,ANH,D12A,3,Fluorescence,Confluence
2022-03-14,96,6.195208333333333,ANH,D12A,3,Fluorescence,Confluence
2022-03-15,96,6.026666666666666,ANH,D12A,3,Fluorescence,Confluence
2022-03-16,96,6.27375,ANH,D12A,3,Fluorescence,Confluence
2022-03-17,96,6.489375,ANH,D12A,3,Fluorescence,Confluence
2022-03-18,96,7.120625,ANH,D12A,3,Fluorescence,Confluence
2022-03-19,96,7.850104166666666,ANH,D12A,3,Fluorescence,Confluence
2022-03-20,95,8.363052631578947,ANH,D12A,3,Fluorescence,Confluence
2022-03-21,96,8.176354166666666,ANH,D12A,3,Fluorescence,Confluence
2022-03-22,96,7.397395833333333,ANH,D12A,3,Fluorescence,Confluence
2022-03-23,95,8.586947368421052,ANH,D12A,3,Fluorescence,Confluence
2022-03-24,96,7.806041666666666,ANH,D12A,3,Fluorescence,Confluence
2022-03-25,96,6.457708333333334,ANH,D12A,3,Fluorescence,Confluence
2022-03-26,96,5.978125,ANH,D12A,3,Fluorescence,Confluence
2022-03-27,96,6.553645833333333,ANH,D12A,3,Fluorescence,Confluence
2022-03-28,96,7.742916666666667,ANH,D12A,3,Fluorescence,Confluence
2022-03-29,96,7.33375,ANH,D12A,3,Fluorescence,Confluence
2022-03-30,95,7.550736842105263,ANH,D12A,3,Fluorescence,Confluence
2022-03-31,96,7.7257291666666665,ANH,D12A,3,Fluorescence,Confluence
2022-04-01,96,7.6831249999999995,ANH,D12A,4,Fluorescence,Confluence
2022-04-02,96,7.532291666666667,ANH,D12A,4,Fluorescence,Confluence
2022-04-03,96,7.3553125,ANH,D12A,4,Fluorescence,Confluence
2022-04-04,96,6.918020833333333,ANH,D12A,4,Fluorescence,Confluence
2022-04-05,96,5.864583333333333,ANH,D12A,4,Fluorescence,Confluence
2022-04-06,96,4.5025,ANH,D12A,4,Fluorescence,Confluence
2022-04-07,96,4.335208333333333,ANH,D12A,4,Fluorescence,Confluence
2022-04-08,96,4.37625,ANH,D12A,4,Fluorescence,Confluence
2022-04-09,96,4.6078125,ANH,D12A,4,Fluorescence,Confluence
2022-04-10,96,4.241875,ANH,D12A,4,Fluorescence,Confluence
2022-04-11,96,5.5919791666666665,ANH,D12A,4,Fluorescence,Confluence
2022-04-12,96,5.118333333333333,ANH,D12A,4,Fluorescence,Confluence
2022-04-13,96,5.057291666666667,ANH,D12A,4,Fluorescence,Confluence
2022-04-14,96,5.7453125,ANH,D12A,4,Fluorescence,Confluence
2022-04-15,96,5.611041666666667,ANH,D12A,4,Fluorescence,Confluence
2022-04-16,96,5.5421875,ANH,D12A,4,Fluorescence,Confluence
2022-04-17,96,5.132395833333334,ANH,D12A,4,Fluorescence,Confluence
2022-04-18,96,4.938854166666666,ANH,D12A,4,Fluorescence,Confluence
2022-04-19,96,4.747916666666667,ANH,D12A,4,Fluorescence,Confluence
2022-04-20,96,4.425625,ANH,D12A,4,Fluorescence,Confluence
2022-04-21,96,3.9746875,ANH,D12A,4,Fluorescence,Confluence
2022-04-22,96,3.6657291666666665,ANH,D12A,4,Fluorescence,Confluence
2022-04-23,96,3.6607291666666666,ANH,D12A,4,Fluorescence,Confluence
2022-04-24,96,3.698541666666667,ANH,D12A,4,Fluorescence,Confluence
2022-04-25,96,3.81625,ANH,D12A,4,Fluorescence,Confluence
2022-04-26,96,3.0629166666666667,ANH,D12A,4,Fluorescence,Confluence
2022-04-27,96,2.2958333333333334,ANH,D12A,4,Fluorescence,Confluence
2022-04-28,96,2.303541666666667,ANH,D12A,4,Fluorescence,Confluence
2022-04-29,96,2.2629166666666665,ANH,D12A,4,Fluorescence,Confluence
2022-04-30,96,2.1317708333333334,ANH,D12A,4,Fluorescence,Confluence
2022-05-01,96,2.0204166666666667,ANH,D12A,5,Fluorescence,Confluence
2022-05-02,96,1.9685416666666666,ANH,D12A,5,Fluorescence,Confluence
2022-05-03,96,1.998125,ANH,D12A,5,Fluorescence,Confluence
2022-05-04,96,1.9013541666666667,ANH,D12A,5,Fluorescence,Confluence
2022-05-05,96,1.8759375,ANH,D12A,5,Fluorescence,Confluence
2022-05-06,96,1.9591666666666667,ANH,D12A,5,Fluorescence,Confluence
2022-05-07,96,1.9039583333333334,ANH,D12A,5,Fluorescence,Confluence
2022-05-08,96,2.1491666666666664,ANH,D12A,5,Fluorescence,Confluence
2022-05-09,96,2.225,ANH,D12A,5,Fluorescence,Confluence
2022-05-10,96,2.3179166666666666,ANH,D12A,5,Fluorescence,Confluence
2022-05-11,96,2.3294791666666668,ANH,D12A,5,Fluorescence,Confluence
2022-05-12,96,2.3155208333333333,ANH,D12A,5,Fluorescence,Confluence
2022-05-13,96,2.2482291666666665,ANH,D12A,5,Fluorescence,Confluence
2022-05-14,96,2.1146875,ANH,D12A,5,Fluorescence,Confluence
2022-05-15,96,1.9615625,ANH,D12A,5,Fluorescence,Confluence
2022-05-16,96,1.8879166666666667,ANH,D12A,5,Fluorescence,Confluence
2022-05-17,96,1.8496875,ANH,D12A,5,Fluorescence,Confluence
2022-05-18,96,1.7776041666666667,ANH,D12A,5,Fluorescence,Confluence
2022-05-19,96,1.7057291666666667,ANH,D12A,5,Fluorescence,Confluence
2022-05-20,96,1.8461458333333334,ANH,D12A,5,Fluorescence,Confluence
2022-05-21,96,1.7132291666666666,ANH,D12A,5,Fluorescence,Confluence
2022-05-22,96,1.693125,ANH,D12A,5,Fluorescence,Confluence
2022-05-23,96,1.7678125,ANH,D12A,5,Fluorescence,Confluence
2022-05-24,96,1.8546875,ANH,D12A,5,Fluorescence,Confluence
2022-05-25,96,1.791875,ANH,D12A,5,Fluorescence,Confluence
2022-05-26,96,1.9190625,ANH,D12A,5,Fluorescence,Confluence
2022-05-27,96,1.7842708333333333,ANH,D12A,5,Fluorescence,Confluence
2022-05-28,96,1.734375,ANH,D12A,5,Fluorescence,Confluence
2022-05-29,96,1.6226041666666666,ANH,D12A,5,Fluorescence,Confluence
2022-05-30,96,1.5151041666666667,ANH,D12A,5,Fluorescence,Confluence
2022-05-31,96,1.4581250000000001,ANH,D12A,5,Fluorescence,Confluence
2022-06-01,96,1.454375,ANH,D12A,6,Fluorescence,Confluence
2022-06-02,96,1.4813541666666667,ANH,D12A,6,Fluorescence,Confluence
2022-06-03,96,1.6512499999999999,ANH,D12A,6,Fluorescence,Confluence
2022-06-04,96,1.7523958333333334,ANH,D12A,6,Fluorescence,Confluence
2022-06-05,96,1.7570833333333333,ANH,D12A,6,Fluorescence,Confluence
2022-06-06,96,1.6116666666666666,ANH,D12A,6,Fluorescence,Confluence
2022-06-07,96,1.614375,ANH,D12A,6,Fluorescence,Confluence
2022-06-08,96,1.6289583333333333,ANH,D12A,6,Fluorescence,Confluence
2022-06-09,96,1.6511458333333333,ANH,D12A,6,Fluorescence,Confluence
2022-06-10,96,1.6159375,ANH,D12A,6,Fluorescence,Confluence
2022-06-11,96,1.6120833333333333,ANH,D12A,6,Fluorescence,Confluence
2022-06-12,96,1.6897916666666666,ANH,D12A,6,Fluorescence,Confluence
2022-06-13,96,1.7684375,ANH,D12A,6,Fluorescence,Confluence
2022-06-14,96,1.7738541666666667,ANH,D12A,6,Fluorescence,Confluence
2022-06-15,96,1.871875,ANH,D12A,6,Fluorescence,Confluence
2022-06-16,96,1.8267708333333332,ANH,D12A,6,Fluorescence,Confluence
2022-06-17,96,1.7823958333333334,ANH,D12A,6,Fluorescence,Confluence
2022-06-18,96,1.6386458333333334,ANH,D12A,6,Fluorescence,Confluence
2022-06-19,96,1.5797916666666667,ANH,D12A,6,Fluorescence,Confluence
2022-06-20,96,1.5485416666666667,ANH,D12A,6,Fluorescence,Confluence
2022-06-21,96,1.5015625,ANH,D12A,6,Fluorescence,Confluence
2022-06-22,96,1.5205208333333333,ANH,D12A,6,Fluorescence,Confluence
2022-06-23,96,1.5027083333333333,ANH,D12A,6,Fluorescence,Confluence
2022-06-24,96,1.6605208333333334,ANH,D12A,6,Fluorescence,Confluence
2022-06-25,96,1.6957291666666667,ANH,D12A,6,Fluorescence,Confluence
2022-06-26,96,1.6660416666666666,ANH,D12A,6,Fluorescence,Confluence
2022-06-27,96,1.5935416666666666,ANH,D12A,6,Fluorescence,Confluence
2022-06-28,96,1.67125,ANH,D12A,6,Fluorescence,Confluence
2022-06-29,96,1.7239583333333333,ANH,D12A,6,Fluorescence,Confluence
2022-06-30,96,1.9717708333333333,ANH,D12A,6,Fluorescence,Confluence
2022-07-01,96,2.3190625,ANH,D12A,7,Fluorescence,Confluence
2022-07-02,96,2.6728125,ANH,D12A,7,Fluorescence,Confluence
2022-07-03,96,2.3783333333333334,ANH,D12A,7,Fluorescence,Confluence
2022-07-04,96,2.159479166666667,ANH,D12A,7,Fluorescence,Confluence
2022-07-05,96,2.065729166666667,ANH,D12A,7,Fluorescence,Confluence
2022-07-06,96,1.9536458333333333,ANH,D12A,7,Fluorescence,Confluence
2022-07-07,96,1.9063541666666666,ANH,D12A,7,Fluorescence,Confluence
2022-07-08,96,1.8685416666666668,ANH,D12A,7,Fluorescence,Confluence
2022-07-09,96,1.8533333333333333,ANH,D12A,7,Fluorescence,Confluence
2022-07-10,96,1.824375,ANH,D12A,7,Fluorescence,Confluence
2022-07-11,96,1.8214583333333334,ANH,D12A,7,Fluorescence,Confluence
2022-07-12,96,2.0555208333333335,ANH,D12A,7,Fluorescence,Confluence
2022-07-13,96,2.0429166666666667,ANH,D12A,7,Fluorescence,Confluence
2022-07-14,96,1.9821875,ANH,D12A,7,Fluorescence,Confluence
2022-07-15,96,1.9890625,ANH,D12A,7,Fluorescence,Confluence
2022-07-16,96,1.9448958333333333,ANH,D12A,7,Fluorescence,Confluence
2022-07-17,96,1.9975,ANH,D12A,7,Fluorescence,Confluence
2022-07-18,96,1.9914583333333333,ANH,D12A,7,Fluorescence,Confluence
2022-07-19,96,2.051458333333333,ANH,D12A,7,Fluorescence,Confluence
2022-07-20,96,2.1134375,ANH,D12A,7,Fluorescence,Confluence
2022-07-21,96,2.147708333333333,ANH,D12A,7,Fluorescence,Confluence
2022-07-22,96,2.156041666666667,ANH,D12A,7,Fluorescence,Confluence
2022-07-23,96,2.019270833333333,ANH,D12A,7,Fluorescence,Confluence
2022-07-24,96,1.8836458333333332,ANH,D12A,7,Fluorescence,Confluence
2022-07-25,96,1.8834374999999999,ANH,D12A,7,Fluorescence,Confluence
2022-07-26,96,1.851875,ANH,D12A,7,Fluorescence,Confluence
2022-07-27,95,1.8437894736842104,ANH,D12A,7,Fluorescence,Confluence
2022-07-28,96,1.7947916666666666,ANH,D12A,7,Fluorescence,Confluence
2022-07-29,96,1.8153125,ANH,D12A,7,Fluorescence,Confluence
2022-07-30,96,1.8585416666666668,ANH,D12A,7,Fluorescence,Confluence
2022-07-31,96,1.9152083333333334,ANH,D12A,7,Fluorescence,Confluence
2022-08-01,96,1.9711458333333334,ANH,D12A,8,Fluorescence,Confluence
2022-08-02,96,1.9173958333333334,ANH,D12A,8,Fluorescence,Confluence
2022-08-03,96,1.9214583333333333,ANH,D12A,8,Fluorescence,Confluence
2022-08-04,96,2.0028125,ANH,D12A,8,Fluorescence,Confluence
2022-08-05,96,2.0342708333333333,ANH,D12A,8,Fluorescence,Confluence
2022-08-06,96,2.0908333333333333,ANH,D12A,8,Fluorescence,Confluence
2022-08-07,96,2.0527083333333334,ANH,D12A,8,Fluorescence,Confluence
2022-08-08,96,2.0751041666666667,ANH,D12A,8,Fluorescence,Confluence
2022-08-09,96,2.0965625,ANH,D12A,8,Fluorescence,Confluence
2022-08-10,96,2.1651041666666666,ANH,D12A,8,Fluorescence,Confluence
2022-08-11,96,2.1605208333333334,ANH,D12A,8,Fluorescence,Confluence
2022-08-12,96,2.199895833333333,ANH,D12A,8,Fluorescence,Confluence
2022-08-13,95,2.216421052631579,ANH,D12A,8,Fluorescence,Confluence
2022-08-14,96,2.2540625,ANH,D12A,8,Fluorescence,Confluence
2022-08-15,96,2.2683333333333335,ANH,D12A,8,Fluorescence,Confluence
2022-08-16,96,2.296875,ANH,D12A,8,Fluorescence,Confluence
2022-08-17,96,2.3371875,ANH,D12A,8,Fluorescence,Confluence
2022-08-18,96,2.3720833333333333,ANH,D12A,8,Fluorescence,Confluence
2022-08-19,96,2.39875,ANH,D12A,8,Fluorescence,Confluence
2022-08-20,96,2.4917708333333333,ANH,D12A,8,Fluorescence,Confluence
2022-08-21,96,2.5689583333333332,ANH,D12A,8,Fluorescence,Confluence
2022-08-22,96,2.629583333333333,ANH,D12A,8,Fluorescence,Confluence
2022-08-23,96,2.8875,ANH,D12A,8,Fluorescence,Confluence
2022-08-24,96,2.8334375,ANH,D12A,8,Fluorescence,Confluence
2022-08-25,96,2.802604166666667,ANH,D12A,8,Fluorescence,Confluence
2022-08-26,96,2.815729166666667,ANH,D12A,8,Fluorescence,Confluence
2022-08-27,96,2.6925,ANH,D12A,8,Fluorescence,Confluence
2022-08-28,96,2.6164583333333336,ANH,D12A,8,Fluorescence,Confluence
2022-08-29,96,2.5694791666666665,ANH,D12A,8,Fluorescence,Confluence
2022-08-30,96,2.5641666666666665,ANH,D12A,8,Fluorescence,Confluence
2022-08-31,96,2.5673958333333333,ANH,D12A,8,Fluorescence,Confluence
2022-09-01,96,2.5842708333333335,ANH,D12A,9,Fluorescence,Confluence
2022-09-02,96,2.5782291666666666,ANH,D12A,9,Fluorescence,Confluence
2022-09-03,96,2.706875,ANH,D12A,9,Fluorescence,Confluence
2022-09-04,96,2.7328125,ANH,D12A,9,Fluorescence,Confluence
2022-09-05,96,2.785625,ANH,D12A,9,Fluorescence,Confluence
2022-09-06,96,2.8866666666666667,ANH,D12A,9,Fluorescence,Confluence
2022-09-07,96,2.6938541666666667,ANH,D12A,9,Fluorescence,Confluence
2022-09-08,96,2.8094791666666667,ANH,D12A,9,Fluorescence,Confluence
2022-09-09,96,2.7978125,ANH,D12A,9,Fluorescence,Confluence
2022-09-10,96,2.8470833333333334,ANH,D12A,9,Fluorescence,Confluence
2022-09-11,96,2.6727083333333335,ANH,D12A,9,Fluorescence,Confluence
2022-09-12,96,2.5322916666666666,ANH,D12A,9,Fluorescence,Confluence
2022-09-13,96,2.43625,ANH,D12A,9,Fluorescence,Confluence
2022-09-14,96,2.625729166666667,ANH,D12A,9,Fluorescence,Confluence
2022-09-15,96,2.878125,ANH,D12A,9,Fluorescence,Confluence
2022-09-16,96,3.0954166666666665,ANH,D12A,9,Fluorescence,Confluence
2022-09-17,96,3.0630208333333333,ANH,D12A,9,Fluorescence,Confluence
2022-09-18,96,3.405,ANH,D12A,9,Fluorescence,Confluence
2022-09-19,96,3.315,ANH,D12A,9,Fluorescence,Confluence
2022-09-20,96,4.210729166666667,ANH,D12A,9,Fluorescence,Confluence
2022-09-21,96,3.3254166666666665,ANH,D12A,9,Fluorescence,Confluence
2022-09-22,96,2.8404166666666666,ANH,D12A,9,Fluorescence,Confluence
2022-09-23,96,2.6636458333333333,ANH,D12A,9,Fluorescence,Confluence
2022-09-24,96,2.6171875,ANH,D12A,9,Fluorescence,Confluence
2022-09-25,95,2.5976842105263156,ANH,D12A,9,Fluorescence,Confluence
2022-09-26,96,2.6997916666666666,ANH,D12A,9,Fluorescence,Confluence
2022-09-27,96,3.15,ANH,D12A,9,Fluorescence,Confluence
2022-09-28,70,2.065714285714286,ANH,D12A,9,Fluorescence,Confluence
2022-09-29,96,1.6321875,ANH,D12A,9,Fluorescence,Confluence
2022-09-30,96,1.6871875,ANH,D12A,9,Fluorescence,Confluence
2022-10-01,96,1.7786458333333333,ANH,D12A,10,Fluorescence,Confluence
2022-10-02,96,1.7845833333333334,ANH,D12A,10,Fluorescence,Confluence
2022-10-03,96,1.7126041666666667,ANH,D12A,10,Fluorescence,Confluence
2022-10-04,96,1.6467708333333333,ANH,D12A,10,Fluorescence,Confluence
2022-10-05,96,1.6170833333333334,ANH,D12A,10,Fluorescence,Confluence
2022-10-06,96,1.584375,ANH,D12A,10,Fluorescence,Confluence
2022-10-07,96,1.5396875,ANH,D12A,10,Fluorescence,Confluence
2022-10-08,96,1.5198958333333332,ANH,D12A,10,Fluorescence,Confluence
2022-10-09,96,1.5657291666666666,ANH,D12A,10,Fluorescence,Confluence
2022-10-10,96,1.6,ANH,D12A,10,Fluorescence,Confluence
2022-10-11,96,1.64,ANH,D12A,10,Fluorescence,Confluence
2022-10-12,95,1.6217894736842104,ANH,D12A,10,Fluorescence,Confluence
2022-10-13,95,1.7236842105263157,ANH,D12A,10,Fluorescence,Confluence
2022-10-14,96,1.8048958333333334,ANH,D12A,10,Fluorescence,Confluence
2022-10-15,96,1.7195833333333332,ANH,D12A,10,Fluorescence,Confluence
2022-10-16,96,1.9641666666666666,ANH,D12A,10,Fluorescence,Confluence
2022-10-17,96,1.9070833333333332,ANH,D12A,10,Fluorescence,Confluence
2022-10-18,96,1.96625,ANH,D12A,10,Fluorescence,Confluence
2022-10-19,96,1.87125,ANH,D12A,10,Fluorescence,Confluence
2022-10-20,96,1.8473958333333333,ANH,D12A,10,Fluorescence,Confluence
2022-10-21,96,1.8032291666666667,ANH,D12A,10,Fluorescence,Confluence
2022-10-22,96,1.8333333333333333,ANH,D12A,10,Fluorescence,Confluence
2022-10-23,96,1.7758333333333334,ANH,D12A,10,Fluorescence,Confluence
2022-10-24,96,1.7807291666666667,ANH,D12A,10,Fluorescence,Confluence
2022-10-25,96,1.7509375,ANH,D12A,10,Fluorescence,Confluence
2022-10-26,96,1.79875,ANH,D12A,10,Fluorescence,Confluence
2022-10-27,96,1.9228125,ANH,D12A,10,Fluorescence,Confluence
2022-10-28,96,2.005729166666667,ANH,D12A,10,Fluorescence,Confluence
2022-10-29,96,2.065729166666667,ANH,D12A,10,Fluorescence,Confluence
2022-10-30,96,1.9553125,ANH,D12A,10,Fluorescence,Confluence
2022-10-31,96,1.9535416666666667,ANH,D12A,10,Fluorescence,Confluence
2022-11-01,96,1.7560416666666667,ANH,D12A,11,Fluorescence,Confluence
2022-11-02,96,1.7248958333333333,ANH,D12A,11,Fluorescence,Confluence
2022-11-03,96,1.4235416666666667,ANH,D12A,11,Fluorescence,Confluence
2022-11-04,96,1.2444791666666666,ANH,D12A,11,Fluorescence,Confluence
2022-11-05,96,1.2554166666666666,ANH,D12A,11,Fluorescence,Confluence
2022-11-06,96,1.2182291666666667,ANH,D12A,11,Fluorescence,Confluence
2022-11-07,96,1.2458333333333333,ANH,D12A,11,Fluorescence,Confluence
2022-11-08,96,1.2529166666666667,ANH,D12A,11,Fluorescence,Confluence
2022-11-09,95,1.259157894736842,ANH,D12A,11,Fluorescence,Confluence
2022-11-10,96,1.1871875,ANH,D12A,11,Fluorescence,Confluence
2022-11-11,96,1.1710416666666668,ANH,D12A,11,Fluorescence,Confluence
2022-11-12,96,1.2039583333333332,ANH,D12A,11,Fluorescence,Confluence
2022-11-13,96,1.1941666666666666,ANH,D12A,11,Fluorescence,Confluence
2022-11-14,96,1.1908333333333334,ANH,D12A,11,Fluorescence,Confluence
2022-11-15,96,1.2471875000000001,ANH,D12A,11,Fluorescence,Confluence
2022-11-16,96,1.255,ANH,D12A,11,Fluorescence,Confluence
2022-11-17,96,1.23625,ANH,D12A,11,Fluorescence,Confluence
2022-11-18,96,1.2542708333333334,ANH,D12A,11,Fluorescence,Confluence
2022-11-19,96,1.261875,ANH,D12A,11,Fluorescence,Confluence
2022-11-20,96,1.2679166666666666,ANH,D12A,11,Fluorescence,Confluence
2022-11-21,96,1.2807291666666667,ANH,D12A,11,Fluorescence,Confluence
2022-11-22,96,1.2903125,ANH,D12A,11,Fluorescence,Confluence
2022-11-23,96,1.2516666666666667,ANH,D12A,11,Fluorescence,Confluence
2022-11-24,96,1.2641666666666667,ANH,D12A,11,Fluorescence,Confluence
2022-11-25,96,1.2420833333333334,ANH,D12A,11,Fluorescence,Confluence
2022-11-26,96,1.2502083333333334,ANH,D12A,11,Fluorescence,Confluence
2022-11-27,96,1.2113541666666667,ANH,D12A,11,Fluorescence,Confluence
2022-11-28,96,1.1658333333333333,ANH,D12A,11,Fluorescence,Confluence
2022-11-29,96,1.2222916666666668,ANH,D12A,11,Fluorescence,Confluence
2022-11-30,96,1.1730208333333334,ANH,D12A,11,Fluorescence,Confluence
2022-12-01,96,1.1477083333333333,ANH,D12A,12,Fluorescence,Confluence
2022-12-02,96,1.1135416666666667,ANH,D12A,12,Fluorescence,Confluence
2022-12-03,96,1.1670833333333333,ANH,D12A,12,Fluorescence,Confluence
2022-12-04,96,1.1171875,ANH,D12A,12,Fluorescence,Confluence
2022-12-05,96,1.0507291666666667,ANH,D12A,12,Fluorescence,Confluence
2022-12-06,96,1.041875,ANH,D12A,12,Fluorescence,Confluence
2022-12-07,96,1.031875,ANH,D12A,12,Fluorescence,Confluence
2022-12-08,96,1.0075,ANH,D12A,12,Fluorescence,Confluence
2022-12-09,96,1.0191666666666668,ANH,D12A,12,Fluorescence,Confluence
2022-12-10,96,0.9841666666666666,ANH,D12A,12,Fluorescence,Confluence
2022-12-11,96,1.0630208333333333,ANH,D12A,12,Fluorescence,Confluence
2022-12-12,96,1.048125,ANH,D12A,12,Fluorescence,Confluence
2022-12-13,96,1.0835416666666666,ANH,D12A,12,Fluorescence,Confluence
2022-12-14,96,1.0946875,ANH,D12A,12,Fluorescence,Confluence
2022-12-15,96,1.1490625,ANH,D12A,12,Fluorescence,Confluence
2022-12-16,96,1.3921875,ANH,D12A,12,Fluorescence,Confluence
2022-12-17,96,1.6916666666666667,ANH,D12A,12,Fluorescence,Confluence
2022-12-18,96,1.695625,ANH,D12A,12,Fluorescence,Confluence
2022-12-19,96,1.783125,ANH,D12A,12,Fluorescence,Confluence
2022-12-20,96,1.7383333333333333,ANH,D12A,12,Fluorescence,Confluence
2022-12-21,96,1.6981249999999999,ANH,D12A,12,Fluorescence,Confluence
2022-12-22,96,1.6878125,ANH,D12A,12,Fluorescence,Confluence
2022-12-23,96,1.7135416666666667,ANH,D12A,12,Fluorescence,Confluence
2022-12-24,96,1.6947916666666667,ANH,D12A,12,Fluorescence,Confluence
2022-12-25,96,1.7646875,ANH,D12A,12,Fluorescence,Confluence
2022-12-26,96,1.8,ANH,D12A,12,Fluorescence,Confluence
2022-12-27,96,1.7607291666666667,ANH,D12A,12,Fluorescence,Confluence
